6.0484 	INFO 	Loaded monitor calibration from ['2024_08_16 01:13']
1923.3969 	EXP 	polygon: autoDraw = False
1923.3969 	EXP 	polygon_2: autoDraw = False
1924.0808 	EXP 	Sound sound_1 reached end of file
1924.0971 	EXP 	Sound sound_1 started
1924.3948 	EXP 	Sound sound_1 stopped
1924.4124 	EXP 	text: autoDraw = True
1924.4124 	EXP 	textbox: autoDraw = True
1924.4738 	DATA 	Keypress: 5
1924.8410 	DATA 	Keypress: 0
1925.0915 	DATA 	Keypress: 0
1926.3764 	DATA 	Mouse: Left button down, pos=(983,225)
1926.3825 	EXP 	New trial (rep=28, index=9): <Trial 345 (9 in rep 28) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 345, 'thisTrialN': 9, 'thisRepN': 28}>
1926.3963 	EXP 	text: autoDraw = False
1926.3963 	EXP 	textbox: autoDraw = False
1926.3963 	EXP 	polygon: autoDraw = True
1926.5991 	DATA 	Mouse:  Left button up, pos=(983,225)
1927.3976 	INFO 	Keyboard events cleared
1927.3969 	EXP 	polygon: autoDraw = False
1927.3969 	EXP 	polygon_2: autoDraw = True
1927.5027 	DATA 	Keypress: space
1927.5136 	EXP 	polygon: autoDraw = False
1927.5136 	EXP 	polygon_2: autoDraw = False
1927.5972 	EXP 	Sound sound_1 reached end of file
1927.6134 	EXP 	Sound sound_1 started
1927.9149 	EXP 	Sound sound_1 stopped
1927.9320 	EXP 	text: autoDraw = True
1927.9320 	EXP 	textbox: autoDraw = True
1928.2815 	DATA 	Keypress: 2
1928.6553 	DATA 	Keypress: 0
1928.8470 	DATA 	Keypress: 0
1930.0810 	DATA 	Mouse: Left button down, pos=(983,225)
1930.0832 	EXP 	New trial (rep=28, index=10): <Trial 346 (10 in rep 28) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 346, 'thisTrialN': 10, 'thisRepN': 28}>
1930.0967 	EXP 	text: autoDraw = False
1930.0967 	EXP 	textbox: autoDraw = False
1930.0967 	EXP 	polygon: autoDraw = True
1930.2992 	DATA 	Mouse:  Left button up, pos=(983,225)
1930.9993 	DATA 	Keypress: space
1931.0975 	INFO 	Keyboard events cleared
1931.0965 	EXP 	polygon: autoDraw = False
1931.0965 	EXP 	polygon_2: autoDraw = True
1931.8358 	DATA 	Keypress: space
1931.8468 	EXP 	polygon: autoDraw = False
1931.8468 	EXP 	polygon_2: autoDraw = False
1931.9306 	EXP 	Sound sound_1 reached end of file
1931.9469 	EXP 	Sound sound_1 started
1932.2452 	EXP 	Sound sound_1 stopped
1932.2634 	EXP 	text: autoDraw = True
1932.2634 	EXP 	textbox: autoDraw = True
1932.8292 	DATA 	Keypress: 1
1933.0149 	DATA 	Keypress: 0
1933.1907 	DATA 	Keypress: 0
1934.2073 	DATA 	Mouse: Left button down, pos=(983,225)
1934.2156 	EXP 	New trial (rep=28, index=11): <Trial 347 (11 in rep 28) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 347, 'thisTrialN': 11, 'thisRepN': 28}>
1934.2295 	EXP 	text: autoDraw = False
1934.2295 	EXP 	textbox: autoDraw = False
1934.2295 	EXP 	polygon: autoDraw = True
1934.4158 	DATA 	Mouse:  Left button up, pos=(983,225)
1935.2306 	INFO 	Keyboard events cleared
1935.2300 	EXP 	polygon: autoDraw = False
1935.2300 	EXP 	polygon_2: autoDraw = True
1935.5689 	DATA 	Keypress: space
1935.5797 	EXP 	polygon: autoDraw = False
1935.5797 	EXP 	polygon_2: autoDraw = False
1935.9633 	EXP 	Sound sound_1 reached end of file
1935.9797 	EXP 	Sound sound_1 started
1936.2749 	EXP 	Sound sound_1 stopped
1936.2937 	EXP 	text: autoDraw = True
1936.2937 	EXP 	textbox: autoDraw = True
1936.5274 	DATA 	Keypress: 2
1936.7397 	DATA 	Keypress: 0
1936.9564 	DATA 	Keypress: 0
1937.9989 	DATA 	Mouse: Left button down, pos=(983,225)
1938.0012 	EXP 	New trial (rep=29, index=0): <Trial 348 (0 in rep 29) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 348, 'thisTrialN': 0, 'thisRepN': 29}>
1938.0133 	EXP 	text: autoDraw = False
1938.0133 	EXP 	textbox: autoDraw = False
1938.0133 	EXP 	polygon: autoDraw = True
1938.2329 	DATA 	Mouse:  Left button up, pos=(983,225)
1939.0141 	INFO 	Keyboard events cleared
1939.0131 	EXP 	polygon: autoDraw = False
1939.0131 	EXP 	polygon_2: autoDraw = True
1939.3529 	DATA 	Keypress: space
1939.3798 	EXP 	polygon: autoDraw = False
1939.3798 	EXP 	polygon_2: autoDraw = False
1940.0636 	EXP 	Sound sound_1 reached end of file
1940.0799 	EXP 	Sound sound_1 started
1940.3754 	EXP 	Sound sound_1 stopped
1940.3930 	DATA 	Keypress: 2
1940.3973 	EXP 	text: autoDraw = True
1940.3973 	EXP 	textbox: autoDraw = True
1940.8074 	DATA 	Keypress: 0
1941.0240 	DATA 	Keypress: 0
1941.9505 	DATA 	Mouse: Left button down, pos=(983,225)
1941.9641 	EXP 	New trial (rep=29, index=1): <Trial 349 (1 in rep 29) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 349, 'thisTrialN': 1, 'thisRepN': 29}>
1941.9793 	EXP 	text: autoDraw = False
1941.9793 	EXP 	textbox: autoDraw = False
1941.9793 	EXP 	polygon: autoDraw = True
1942.1657 	DATA 	Mouse:  Left button up, pos=(983,225)
1942.9638 	INFO 	Keyboard events cleared
1942.9631 	EXP 	polygon_2: autoDraw = True
1942.9796 	EXP 	polygon: autoDraw = False
1943.1352 	DATA 	Keypress: space
1943.1464 	EXP 	polygon: autoDraw = False
1943.1464 	EXP 	polygon_2: autoDraw = False
1943.2299 	EXP 	Sound sound_1 reached end of file
1943.2462 	EXP 	Sound sound_1 started
1943.5455 	EXP 	Sound sound_1 stopped
1943.5639 	EXP 	text: autoDraw = True
1943.5639 	EXP 	textbox: autoDraw = True
1943.9596 	DATA 	Keypress: 2
1944.1586 	DATA 	Keypress: 0
1944.3968 	DATA 	Keypress: 0
1945.2144 	DATA 	Mouse: Left button down, pos=(983,225)
1945.2156 	EXP 	New trial (rep=29, index=2): <Trial 350 (2 in rep 29) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 350, 'thisTrialN': 2, 'thisRepN': 29}>
1945.2296 	EXP 	text: autoDraw = False
1945.2296 	EXP 	textbox: autoDraw = False
1945.2296 	EXP 	polygon: autoDraw = True
1945.4489 	DATA 	Mouse:  Left button up, pos=(983,225)
1946.1494 	DATA 	Keypress: space
1946.2304 	INFO 	Keyboard events cleared
1946.2295 	EXP 	polygon: autoDraw = False
1946.2295 	EXP 	polygon_2: autoDraw = True
1947.0681 	DATA 	Keypress: space
1947.0794 	EXP 	polygon: autoDraw = False
1947.0794 	EXP 	polygon_2: autoDraw = False
1947.1632 	EXP 	Sound sound_1 reached end of file
1947.1795 	EXP 	Sound sound_1 started
1947.4748 	EXP 	Sound sound_1 stopped
1947.4942 	EXP 	text: autoDraw = True
1947.4942 	EXP 	textbox: autoDraw = True
1947.7297 	DATA 	Keypress: 3
1947.9559 	DATA 	Keypress: 0
1948.2477 	DATA 	Keypress: 0
1949.8061 	DATA 	Mouse: Left button down, pos=(983,225)
1949.8154 	EXP 	New trial (rep=29, index=3): <Trial 351 (3 in rep 29) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 351, 'thisTrialN': 3, 'thisRepN': 29}>
1949.8292 	EXP 	text: autoDraw = False
1949.8292 	EXP 	textbox: autoDraw = False
1949.8292 	EXP 	polygon: autoDraw = True
1949.9984 	DATA 	Mouse:  Left button up, pos=(983,225)
1950.8304 	INFO 	Keyboard events cleared
1950.8296 	EXP 	polygon: autoDraw = False
1950.8296 	EXP 	polygon_2: autoDraw = True
1950.8334 	DATA 	Keypress: space
1951.0958 	EXP 	polygon: autoDraw = False
1951.0958 	EXP 	polygon_2: autoDraw = False
1951.4796 	EXP 	Sound sound_1 reached end of file
1951.4958 	EXP 	Sound sound_1 started
1951.6312 	DATA 	Keypress: space
1951.7954 	EXP 	Sound sound_1 stopped
1951.8148 	EXP 	text: autoDraw = True
1951.8148 	EXP 	textbox: autoDraw = True
1952.1590 	DATA 	Keypress: 4
1952.2976 	DATA 	Keypress: 0
1952.4902 	DATA 	Keypress: 0
1953.5801 	DATA 	Mouse: Left button down, pos=(983,225)
1953.5824 	EXP 	New trial (rep=29, index=4): <Trial 352 (4 in rep 29) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 352, 'thisTrialN': 4, 'thisRepN': 29}>
1953.5959 	EXP 	text: autoDraw = False
1953.5959 	EXP 	textbox: autoDraw = False
1953.5959 	EXP 	polygon: autoDraw = True
1953.7983 	DATA 	Mouse:  Left button up, pos=(983,225)
1954.5968 	INFO 	Keyboard events cleared
1954.5959 	EXP 	polygon: autoDraw = False
1954.5959 	EXP 	polygon_2: autoDraw = True
1954.9016 	DATA 	Keypress: space
1954.9124 	EXP 	polygon: autoDraw = False
1954.9124 	EXP 	polygon_2: autoDraw = False
1955.5961 	EXP 	Sound sound_1 reached end of file
1955.6124 	EXP 	Sound sound_1 started
1955.9049 	EXP 	Sound sound_1 stopped
1955.9217 	EXP 	text: autoDraw = True
1955.9217 	EXP 	textbox: autoDraw = True
1956.0415 	DATA 	Keypress: 5
1956.3060 	DATA 	Keypress: 0
1956.4965 	DATA 	Keypress: 0
1957.4673 	DATA 	Mouse: Left button down, pos=(983,225)
1957.4799 	EXP 	New trial (rep=29, index=5): <Trial 353 (5 in rep 29) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 353, 'thisTrialN': 5, 'thisRepN': 29}>
1957.4951 	EXP 	text: autoDraw = False
1957.4951 	EXP 	textbox: autoDraw = False
1957.4951 	EXP 	polygon: autoDraw = True
1957.6964 	DATA 	Mouse:  Left button up, pos=(983,225)
1958.4955 	INFO 	Keyboard events cleared
1958.4951 	EXP 	polygon: autoDraw = False
1958.4951 	EXP 	polygon_2: autoDraw = True
1958.8807 	DATA 	Keypress: space
1958.8947 	EXP 	polygon: autoDraw = False
1958.8947 	EXP 	polygon_2: autoDraw = False
1959.2619 	EXP 	Sound sound_1 reached end of file
1959.2784 	EXP 	Sound sound_1 started
1959.5752 	EXP 	Sound sound_1 stopped
1959.5845 	EXP 	text: autoDraw = True
1959.5845 	EXP 	textbox: autoDraw = True
1959.8091 	DATA 	Keypress: 7
1959.9459 	DATA 	Keypress: 0
1960.1639 	DATA 	Keypress: 0
1960.9792 	DATA 	Mouse: Left button down, pos=(983,225)
1960.9803 	EXP 	New trial (rep=29, index=6): <Trial 354 (6 in rep 29) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 354, 'thisTrialN': 6, 'thisRepN': 29}>
1960.9953 	EXP 	text: autoDraw = False
1960.9953 	EXP 	textbox: autoDraw = False
1960.9953 	EXP 	polygon: autoDraw = True
1961.1966 	DATA 	Mouse:  Left button up, pos=(983,225)
1961.9962 	INFO 	Keyboard events cleared
1961.9954 	EXP 	polygon: autoDraw = False
1961.9954 	EXP 	polygon_2: autoDraw = True
1962.5668 	DATA 	Keypress: space
1962.5786 	EXP 	polygon: autoDraw = False
1962.5786 	EXP 	polygon_2: autoDraw = False
1963.2625 	EXP 	Sound sound_1 reached end of file
1963.2788 	EXP 	Sound sound_1 started
1963.5753 	EXP 	Sound sound_1 stopped
1963.5944 	EXP 	text: autoDraw = True
1963.5944 	EXP 	textbox: autoDraw = True
1963.6825 	DATA 	Keypress: 3
1963.9125 	DATA 	Keypress: 0
1964.0890 	DATA 	Keypress: 0
1965.0060 	DATA 	Mouse: Left button down, pos=(983,225)
1965.0145 	EXP 	New trial (rep=29, index=7): <Trial 355 (7 in rep 29) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 355, 'thisTrialN': 7, 'thisRepN': 29}>
1965.0286 	EXP 	text: autoDraw = False
1965.0286 	EXP 	textbox: autoDraw = False
1965.0286 	EXP 	polygon: autoDraw = True
1965.2311 	DATA 	Mouse:  Left button up, pos=(983,225)
1966.0294 	INFO 	Keyboard events cleared
1966.0285 	EXP 	polygon: autoDraw = False
1966.0285 	EXP 	polygon_2: autoDraw = True
1966.3671 	DATA 	Keypress: space
1966.3786 	EXP 	polygon: autoDraw = False
1966.3786 	EXP 	polygon_2: autoDraw = False
1967.0618 	EXP 	Sound sound_1 reached end of file
1967.0782 	EXP 	Sound sound_1 started
1967.3746 	EXP 	Sound sound_1 stopped
1967.3883 	EXP 	text: autoDraw = True
1967.3883 	EXP 	textbox: autoDraw = True
1967.6120 	DATA 	Keypress: 5
1967.8618 	DATA 	Keypress: 0
1968.0455 	DATA 	Keypress: 0
1969.1053 	DATA 	Mouse: Left button down, pos=(983,225)
1969.1145 	EXP 	New trial (rep=29, index=8): <Trial 356 (8 in rep 29) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 356, 'thisTrialN': 8, 'thisRepN': 29}>
1969.1285 	EXP 	text: autoDraw = False
1969.1285 	EXP 	textbox: autoDraw = False
1969.1285 	EXP 	polygon: autoDraw = True
1969.3145 	DATA 	Mouse:  Left button up, pos=(983,225)
1970.1295 	INFO 	Keyboard events cleared
1970.1286 	EXP 	polygon: autoDraw = False
1970.1286 	EXP 	polygon_2: autoDraw = True
1970.4838 	DATA 	Keypress: space
1970.4952 	EXP 	polygon: autoDraw = False
1970.4952 	EXP 	polygon_2: autoDraw = False
1970.5789 	EXP 	Sound sound_1 reached end of file
1970.5951 	EXP 	Sound sound_1 started
1970.8953 	EXP 	Sound sound_1 stopped
1970.9134 	EXP 	text: autoDraw = True
1970.9134 	EXP 	textbox: autoDraw = True
1971.4084 	DATA 	Keypress: 6
1971.5965 	DATA 	Keypress: 0
1972.0889 	DATA 	Keypress: 0
1972.9288 	DATA 	Mouse: Left button down, pos=(983,225)
1973.1549 	DATA 	Mouse:  Left button up, pos=(983,225)
1973.4221 	DATA 	Mouse: Left button down, pos=(983,225)
1973.4304 	EXP 	New trial (rep=29, index=9): <Trial 357 (9 in rep 29) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 357, 'thisTrialN': 9, 'thisRepN': 29}>
1973.4450 	EXP 	text: autoDraw = False
1973.4450 	EXP 	textbox: autoDraw = False
1973.4450 	EXP 	polygon: autoDraw = True
1973.6474 	DATA 	Mouse:  Left button up, pos=(983,225)
1974.4455 	INFO 	Keyboard events cleared
1974.4448 	EXP 	polygon: autoDraw = False
1974.4448 	EXP 	polygon_2: autoDraw = True
1974.7006 	DATA 	Keypress: space
1974.7116 	EXP 	polygon: autoDraw = False
1974.7116 	EXP 	polygon_2: autoDraw = False
1974.7952 	EXP 	Sound sound_1 reached end of file
1974.8115 	EXP 	Sound sound_1 started
1975.1085 	EXP 	Sound sound_1 stopped
1975.1268 	EXP 	text: autoDraw = True
1975.1268 	EXP 	textbox: autoDraw = True
1975.4597 	DATA 	Keypress: 2
1975.6591 	DATA 	Keypress: 0
1975.9127 	DATA 	Keypress: 0
1977.1625 	DATA 	Mouse: Left button down, pos=(983,225)
1977.1648 	EXP 	New trial (rep=29, index=10): <Trial 358 (10 in rep 29) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 358, 'thisTrialN': 10, 'thisRepN': 29}>
1977.1781 	EXP 	text: autoDraw = False
1977.1781 	EXP 	textbox: autoDraw = False
1977.1781 	EXP 	polygon: autoDraw = True
1977.3805 	DATA 	Mouse:  Left button up, pos=(983,225)
1978.1789 	INFO 	Keyboard events cleared
1978.1782 	EXP 	polygon: autoDraw = False
1978.1782 	EXP 	polygon_2: autoDraw = True
1978.7993 	DATA 	Keypress: space
1978.8109 	EXP 	polygon: autoDraw = False
1978.8109 	EXP 	polygon_2: autoDraw = False
1979.1953 	EXP 	Sound sound_1 reached end of file
1979.2115 	EXP 	Sound sound_1 started
1979.5051 	EXP 	Sound sound_1 stopped
1979.5230 	EXP 	text: autoDraw = True
1979.5230 	EXP 	textbox: autoDraw = True
1979.6269 	DATA 	Keypress: 3
1979.9044 	DATA 	Keypress: 0
1980.1215 	DATA 	Keypress: 0
1981.0050 	DATA 	Mouse: Left button down, pos=(983,225)
1981.0141 	EXP 	New trial (rep=29, index=11): <Trial 359 (11 in rep 29) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 359, 'thisTrialN': 11, 'thisRepN': 29}>
1981.0280 	EXP 	text: autoDraw = False
1981.0280 	EXP 	textbox: autoDraw = False
1981.0280 	EXP 	polygon: autoDraw = True
1981.2304 	DATA 	Mouse:  Left button up, pos=(983,225)
1982.0287 	INFO 	Keyboard events cleared
1982.0280 	EXP 	polygon: autoDraw = False
1982.0280 	EXP 	polygon_2: autoDraw = True
1982.3550 	DATA 	Keypress: space
1982.3610 	EXP 	polygon: autoDraw = False
1982.3610 	EXP 	polygon_2: autoDraw = False
1982.7450 	EXP 	Sound sound_1 reached end of file
1982.7612 	EXP 	Sound sound_1 started
1983.0554 	EXP 	Sound sound_1 stopped
1983.0743 	EXP 	text: autoDraw = True
1983.0743 	EXP 	textbox: autoDraw = True
1983.2789 	DATA 	Keypress: 4
1983.4459 	DATA 	Keypress: 0
1983.6214 	DATA 	Keypress: 0
1984.8714 	DATA 	Mouse: Left button down, pos=(983,225)
1984.8803 	EXP 	New trial (rep=30, index=0): <Trial 360 (0 in rep 30) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 360, 'thisTrialN': 0, 'thisRepN': 30}>
1984.8945 	EXP 	text: autoDraw = False
1984.8945 	EXP 	textbox: autoDraw = False
1984.8945 	EXP 	polygon: autoDraw = True
1985.0811 	DATA 	Mouse:  Left button up, pos=(983,225)
1985.8952 	INFO 	Keyboard events cleared
1985.8944 	EXP 	polygon: autoDraw = False
1985.8944 	EXP 	polygon_2: autoDraw = True
1986.1662 	DATA 	Keypress: space
1986.1777 	EXP 	polygon: autoDraw = False
1986.1777 	EXP 	polygon_2: autoDraw = False
1986.2615 	EXP 	Sound sound_1 reached end of file
1986.2778 	EXP 	Sound sound_1 started
1986.5753 	EXP 	Sound sound_1 stopped
1986.5954 	EXP 	text: autoDraw = True
1986.5954 	EXP 	textbox: autoDraw = True
1986.8063 	DATA 	Keypress: 3
1987.0966 	DATA 	Keypress: 0
1987.3055 	DATA 	Keypress: 0
1988.1737 	DATA 	Mouse: Left button down, pos=(983,225)
1988.1801 	EXP 	New trial (rep=30, index=1): <Trial 361 (1 in rep 30) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 361, 'thisTrialN': 1, 'thisRepN': 30}>
1988.1943 	EXP 	text: autoDraw = False
1988.1943 	EXP 	textbox: autoDraw = False
1988.1943 	EXP 	polygon: autoDraw = True
1988.3968 	DATA 	Mouse:  Left button up, pos=(983,225)
1989.1951 	INFO 	Keyboard events cleared
1989.1943 	EXP 	polygon: autoDraw = False
1989.1943 	EXP 	polygon_2: autoDraw = True
1989.6172 	DATA 	Keypress: space
1989.6276 	EXP 	polygon: autoDraw = False
1989.6276 	EXP 	polygon_2: autoDraw = False
1989.7115 	EXP 	Sound sound_1 reached end of file
1989.7277 	EXP 	Sound sound_1 started
1990.0251 	EXP 	Sound sound_1 stopped
1990.0442 	EXP 	text: autoDraw = True
1990.0442 	EXP 	textbox: autoDraw = True
1990.2754 	DATA 	Keypress: 4
1990.6615 	DATA 	Keypress: 0
1990.8615 	DATA 	Keypress: 0
1992.0048 	DATA 	Mouse: Left button down, pos=(983,225)
1992.0132 	EXP 	New trial (rep=30, index=2): <Trial 362 (2 in rep 30) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 362, 'thisTrialN': 2, 'thisRepN': 30}>
1992.0275 	EXP 	text: autoDraw = False
1992.0275 	EXP 	textbox: autoDraw = False
1992.0275 	EXP 	polygon: autoDraw = True
1992.2141 	DATA 	Mouse:  Left button up, pos=(983,225)
1993.0283 	INFO 	Keyboard events cleared
1993.0274 	EXP 	polygon: autoDraw = False
1993.0274 	EXP 	polygon_2: autoDraw = True
1994.0329 	DATA 	Keypress: space
1994.0442 	EXP 	polygon: autoDraw = False
1994.0442 	EXP 	polygon_2: autoDraw = False
1994.4278 	EXP 	Sound sound_1 reached end of file
1994.4440 	EXP 	Sound sound_1 started
1994.7451 	EXP 	Sound sound_1 stopped
1994.7683 	EXP 	text: autoDraw = True
1994.7683 	EXP 	textbox: autoDraw = True
1995.0069 	DATA 	Keypress: 5
1995.1884 	DATA 	Keypress: 0
1995.3882 	DATA 	Keypress: 0
1996.6116 	DATA 	Mouse: Left button down, pos=(983,225)
1996.6143 	EXP 	New trial (rep=30, index=3): <Trial 363 (3 in rep 30) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 363, 'thisTrialN': 3, 'thisRepN': 30}>
1996.6272 	EXP 	text: autoDraw = False
1996.6272 	EXP 	textbox: autoDraw = False
1996.6272 	EXP 	polygon: autoDraw = True
1996.8136 	DATA 	Mouse:  Left button up, pos=(983,225)
1997.6282 	INFO 	Keyboard events cleared
1997.6273 	EXP 	polygon: autoDraw = False
1997.6273 	EXP 	polygon_2: autoDraw = True
1998.4495 	DATA 	Keypress: space
1998.4604 	EXP 	polygon: autoDraw = False
1998.4604 	EXP 	polygon_2: autoDraw = False
1999.1441 	EXP 	Sound sound_1 reached end of file
1999.1603 	EXP 	Sound sound_1 started
1999.2463 	DATA 	Keypress: 6
1999.4554 	EXP 	Sound sound_1 stopped
1999.4759 	EXP 	text: autoDraw = True
1999.4759 	EXP 	textbox: autoDraw = True
1999.9732 	DATA 	Keypress: 6
2000.2383 	DATA 	Keypress: 0
2000.4545 	DATA 	Keypress: 0
2000.7205 	DATA 	Keypress: space
2001.9365 	DATA 	Mouse: Left button down, pos=(983,225)
2001.9461 	EXP 	New trial (rep=30, index=4): <Trial 364 (4 in rep 30) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 364, 'thisTrialN': 4, 'thisRepN': 30}>
2001.9605 	EXP 	text: autoDraw = False
2001.9605 	EXP 	textbox: autoDraw = False
2001.9605 	EXP 	polygon: autoDraw = True
2002.1461 	DATA 	Mouse:  Left button up, pos=(983,225)
2002.9613 	INFO 	Keyboard events cleared
2002.9604 	EXP 	polygon: autoDraw = False
2002.9604 	EXP 	polygon_2: autoDraw = True
2003.2824 	DATA 	Keypress: space
2003.2937 	EXP 	polygon: autoDraw = False
2003.2937 	EXP 	polygon_2: autoDraw = False
2003.9771 	EXP 	Sound sound_1 reached end of file
2003.9935 	EXP 	Sound sound_1 started
2004.2957 	EXP 	Sound sound_1 stopped
2004.3145 	EXP 	text: autoDraw = True
2004.3145 	EXP 	textbox: autoDraw = True
2004.6724 	DATA 	Keypress: 5
2004.9048 	DATA 	Keypress: 0
2005.1043 	DATA 	Keypress: 0
2006.2036 	DATA 	Mouse: Left button down, pos=(983,225)
2006.2130 	EXP 	New trial (rep=30, index=5): <Trial 365 (5 in rep 30) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 365, 'thisTrialN': 5, 'thisRepN': 30}>
2006.2267 	EXP 	text: autoDraw = False
2006.2267 	EXP 	textbox: autoDraw = False
2006.2267 	EXP 	polygon: autoDraw = True
2006.4296 	DATA 	Mouse:  Left button up, pos=(983,225)
2007.2275 	INFO 	Keyboard events cleared
2007.2268 	EXP 	polygon: autoDraw = False
2007.2268 	EXP 	polygon_2: autoDraw = True
2008.3655 	DATA 	Keypress: space
2008.3768 	EXP 	polygon: autoDraw = False
2008.3768 	EXP 	polygon_2: autoDraw = False
2008.4606 	EXP 	Sound sound_1 reached end of file
2008.4769 	EXP 	Sound sound_1 started
2008.7752 	EXP 	Sound sound_1 stopped
2008.7922 	EXP 	text: autoDraw = True
2008.7922 	EXP 	textbox: autoDraw = True
2009.2250 	DATA 	Keypress: 5
2009.4845 	DATA 	Keypress: 0
2009.7440 	DATA 	Keypress: 0
2011.3784 	DATA 	Mouse: Left button down, pos=(983,225)
2011.3807 	EXP 	New trial (rep=30, index=6): <Trial 366 (6 in rep 30) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 366, 'thisTrialN': 6, 'thisRepN': 30}>
2011.3934 	EXP 	text: autoDraw = False
2011.3934 	EXP 	textbox: autoDraw = False
2011.3934 	EXP 	polygon: autoDraw = True
2011.6129 	DATA 	Mouse:  Left button up, pos=(983,225)
2012.3942 	INFO 	Keyboard events cleared
2012.3933 	EXP 	polygon: autoDraw = False
2012.3933 	EXP 	polygon_2: autoDraw = True
2012.5832 	DATA 	Keypress: space
2012.5934 	EXP 	polygon: autoDraw = False
2012.5934 	EXP 	polygon_2: autoDraw = False
2013.2770 	EXP 	Sound sound_1 reached end of file
2013.2933 	EXP 	Sound sound_1 started
2013.5949 	EXP 	Sound sound_1 stopped
2013.6114 	EXP 	text: autoDraw = True
2013.6114 	EXP 	textbox: autoDraw = True
2014.0405 	DATA 	Keypress: 3
2014.3041 	DATA 	Keypress: 0
2014.5554 	DATA 	Keypress: 0
2015.5282 	DATA 	Mouse: Left button down, pos=(983,225)
2015.5305 	EXP 	New trial (rep=30, index=7): <Trial 367 (7 in rep 30) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 367, 'thisTrialN': 7, 'thisRepN': 30}>
2015.5433 	EXP 	text: autoDraw = False
2015.5433 	EXP 	textbox: autoDraw = False
2015.5433 	EXP 	polygon: autoDraw = True
2015.7628 	DATA 	Mouse:  Left button up, pos=(983,225)
2016.5440 	INFO 	Keyboard events cleared
2016.5430 	EXP 	polygon: autoDraw = False
2016.5430 	EXP 	polygon_2: autoDraw = True
2016.8486 	DATA 	Keypress: space
2016.8600 	EXP 	polygon: autoDraw = False
2016.8600 	EXP 	polygon_2: autoDraw = False
2017.2434 	EXP 	Sound sound_1 reached end of file
2017.2597 	EXP 	Sound sound_1 started
2017.5548 	EXP 	Sound sound_1 stopped
2017.5750 	EXP 	text: autoDraw = True
2017.5750 	EXP 	textbox: autoDraw = True
2017.8562 	DATA 	Keypress: 4
2018.0867 	DATA 	Keypress: 0
2018.6535 	DATA 	Keypress: 0
2020.4066 	DATA 	Mouse: Left button down, pos=(983,225)
2020.4118 	EXP 	New trial (rep=30, index=8): <Trial 368 (8 in rep 30) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 368, 'thisTrialN': 8, 'thisRepN': 30}>
2020.4262 	EXP 	text: autoDraw = False
2020.4262 	EXP 	textbox: autoDraw = False
2020.4262 	EXP 	polygon: autoDraw = True
2020.6119 	DATA 	Mouse:  Left button up, pos=(983,225)
2021.1623 	DATA 	Mouse: Left button down, pos=(983,225)
2021.3790 	DATA 	Mouse:  Left button up, pos=(983,225)
2021.4270 	INFO 	Keyboard events cleared
2021.4263 	EXP 	polygon: autoDraw = False
2021.4263 	EXP 	polygon_2: autoDraw = True
2021.7291 	DATA 	Mouse: Left button down, pos=(983,225)
2021.9461 	DATA 	Mouse:  Left button up, pos=(983,225)
2023.4811 	DATA 	Keypress: space
2023.4927 	EXP 	polygon: autoDraw = False
2023.4927 	EXP 	polygon_2: autoDraw = False
2024.1763 	EXP 	Sound sound_1 reached end of file
2024.1925 	EXP 	Sound sound_1 started
2024.4884 	EXP 	Sound sound_1 stopped
2024.5080 	EXP 	text: autoDraw = True
2024.5080 	EXP 	textbox: autoDraw = True
2025.5907 	DATA 	Keypress: 4
2025.9270 	DATA 	Keypress: 0
2026.1102 	DATA 	Keypress: 0
2027.1535 	DATA 	Mouse: Left button down, pos=(983,225)
